RSSI,SNR,Throughput,PC,MC,BER,FEC,Delay,Jitter,HC,Output
1.0,0.0,0.5258472112169114,0.0,1.0,1.0,0.0,0.0,0.0,1,0.6539507083522889
0.09761162500409337,0.14879260049882947,1.0,1.0,0.3299714194902572,1.0,0.0,0.0,1.0,1,0.7169761784731457
1.0,0.4502882808594839,0.0,0.2898856659936062,0.0,0.0,0.3502103950647497,1.0,1.0,0,0.5839041493292674
0.5902031756509977,1.0,1.0,0.0,0.0,0.17087601243838002,0.0,0.6414156082850274,0.0,0,0.5281053287675684
0.5643334168129839,0.20930138296216583,0.3593974105708274,0.7097520486014753,1.0,0.5324121142161473,0.13010828622245296,0.6430757243706601,0.0,0,0.52049312735553
0.9649179310250608,1.0,0.0,0.34496430461293126,1.0,1.0,1.0,0.0,0.0,0,0.7106382332150984
0.0,1.0,1.0,0.0,0.0,0.30087652636515505,0.7565762159661199,0.0,0.6623508208282939,0,0.5569239503320979
0.0,1.0,0.8295048641537142,0.25317078352328604,0.0,0.23219538328387912,1.0,0.6887138600753052,1.0,0,0.6542488244057181
0.0,1.0,0.593178346068595,0.894183483479941,0.5888336380913206,0.0,0.0,0.7816607498233673,0.21713489130840868,0,0.5618087570124553
0.19123856898485447,0.2642092915874936,0.6844477793530218,0.7109782785154615,0.473972222369335,0.0,0.0,0.0,0.4358515901150456,1,0.4994951342499917
0.7494493803235732,1.0,0.4710229700691506,0.0,0.24485314904784128,0.7120175866177088,0.0,1.0,0.0,0,0.5788315057295778
0.20400968319872892,0.0,0.0,1.0,0.26794514836233096,0.9694624412303855,0.062476963863212,0.0430554561757166,0.8490894142543749,1,0.6148155784497524
1.0,1.0,1.0,0.0,0.1812242094598414,0.0,0.0,1.0,0.7391581298097974,0,0.6766976396410926
0.0,0.0,1.0,1.0,0.05772376046445771,0.16900475730827524,0.0,0.0,0.9817490199917954,0,0.5473322371987455
0.10535670454362778,1.0,0.9949529124353712,0.5116231330928779,0.0,0.8284562763968077,1.0,1.0,0.0,0,0.7035004879438932
1.0,1.0,0.0,0.0,0.0,1.0,0.21594281187060316,1.0,0.0,0,0.6361313777828117
0.0,0.13095956984477208,1.0,0.4014472830783117,0.0,1.0,1.0,1.0,0.0,1,0.7196047755556438
0.0,1.0,0.23183290225821107,0.0,0.0,0.2308463467913775,0.7102477017271611,0.807334170954866,1.0,1,0.6529377299403432
0.03889687225204197,0.0,0.9134930400247749,0.6293281168558379,0.46427958613423836,1.0,0.47117806396942263,0.0,1.0,0,0.6057722906816525
0.0,0.9570040639595929,0.0,0.0,0.30225838765036595,0.0385001554676323,0.7199816595136873,1.0,1.0,1,0.6728352520006134
1.0,0.48999766611917206,0.0,0.9526000147513675,0.4160760228658896,0.3103352204746901,0.0031245695685063746,1.0,1.0,1,0.7360014585388062
1.0,0.0,1.0,0.46474667776209466,0.5106673680017481,0.5795627985530912,0.0,0.0,0.0,1,0.6174677054469674
0.15105756794245262,0.0,1.0,0.6706441849184128,0.0,0.43208853689293714,0.0,0.0,0.0,1,0.5156823164809756
1.0,1.0,1.0,0.9096730690366488,0.0,0.0,0.0,1.0,1.0,0,0.7633809725510949
1.0,1.0,0.8416113275969462,0.8540514835155164,0.0,0.0,1.0,0.0,0.8404233571557091,0,0.717218584706742
0.0,0.5610737284032621,0.0,0.0,0.3723860143017266,0.47839310343378194,0.7700311074126279,0.06972240581637712,0.0,0,0.35779102196964224
1.0,0.0891091727611728,0.04355856995336371,0.9550304874923774,0.5104584256318196,1.0,0.0,0.0,1.0,1,0.7198950499916641
0.06471342837479155,0.9847321237799646,1.0,0.015370431795805217,0.5129474694170717,0.0,0.5355403796967091,1.0,0.2295597926531444,1,0.6765159079179023
1.0,0.9098585100642592,0.0,1.0,0.872350644261954,0.0,0.32643043316053766,1.0,0.6897012212473218,0,0.7191024097556635
1.0,0.7505306996907342,0.0,1.0,0.038822867829096386,0.0,0.9132123589028986,0.0,1.0,1,0.7347625710865882
0.16351855479529598,0.6341197739084363,0.0,0.0,1.0,0.13985083779272922,1.0,0.0,0.0,1,0.5872311693239177
0.0,1.0,0.12908432394319713,0.21217928912890094,0.632159386344542,0.9026268838144542,0.6402474165433971,0.0,0.0,0,0.5182625154245397
0.0,0.0,0.14004921503345802,1.0,0.7962143404462662,0.07495730064936978,0.8593982902734484,1.0,0.28291100638482625,0,0.5897282182788112
0.5203937446228715,0.0,0.0,0.826055381398295,0.0,1.0,1.0,0.0,1.0,0,0.6287429635852553
1.0,0.7765937792404816,0.0,0.5560058627697383,0.05738567127753558,0.9820598805990233,0.006545383745120814,1.0,0.0,0,0.6228979036557954
1.0,1.0,0.0,0.9549334422490984,1.0,1.0,1.0,0.0,1.0,1,0.8894884979090911
0.0,0.7545503721500123,0.0,0.9754568679903668,0.3750988273198905,0.9048741074017776,0.7562886572554083,0.021084041366181472,1.0,1,0.7108287920320714
0.8817242737249168,1.0,0.0,0.9573606066002579,0.3902970731706562,0.0,0.0,1.0,0.0,0,0.6201861681198095
0.7978551459498848,1.0,0.5448408125069182,0.014084673030081762,1.0,0.0,0.044318420062240405,1.0,0.0,1,0.702537318956302
0.0,0.9208288948552983,0.0,1.0,0.22451875461736448,0.0,1.0,1.0,0.29006036465586704,0,0.6310681056684497
0.0,0.6615370843504184,0.47955626656092865,0.737498392639828,0.0,1.0,0.0,0.0,0.49013913732834713,1,0.5875155980785545
0.2166993632051556,1.0,0.38730175393712707,0.22748341296461083,1.0,0.19608151672031549,0.6257441310745554,1.0,0.2941739206075624,0,0.6136164877290649
1.0,0.4697074730100458,1.0,0.3755557444322316,0.9338308897025128,0.99625227902225,0.9734692695718035,0.8524742319283757,0.0,0,0.7681523739662385
0.6644221013778958,0.0,0.864905960202964,0.9986698540340575,1.0,1.0,1.0,0.0,0.7236929937712906,0,0.7556845952766332
0.358060520200023,0.0929166951336674,0.0,0.0,1.0,0.8282469946786123,0.0,0.06740309241352327,0.4282927910546752,1,0.5487086498580951
0.9714812477204487,0.14749752808330385,0.8700673587906688,0.687448981725936,0.0,0.0,0.07443134840699506,1.0,0.5263744804890581,1,0.6691595300156735
0.889760777472014,0.0,1.0,1.0,1.0,0.44959023277141474,0.0,0.43370150087995396,0.0,0,0.6466763186012444
1.0,0.26689737203053265,1.0,0.10334001335251053,0.25614223584577334,1.0,0.0,1.0,0.7761380704227676,0,0.6891960907390691
1.0,1.0,1.0,1.0,0.7330349414176942,0.5044272823341194,1.0,0.0,1.0,1,0.8827110007529207
0.30875658452875077,1.0,0.815792862348112,0.5337809408811569,0.09362277779660966,0.3789127362634459,0.9599134032309378,0.9627914688248159,0.0,0,0.6361219974159996
0.9393838112129301,0.0,0.41311290946449164,0.08406467159699083,0.7025317901475043,0.41627876867082814,0.0,0.8140461695331237,0.08701954597714578,1,0.5828596389074676
0.44346615551571456,0.1036789427293876,0.7250976509937108,0.18938452464744804,1.0,0.0,1.0,0.0,0.0,0,0.526217127800484
0.8000171549321345,0.7572382363369049,1.0,0.2746451008053502,0.8451592076838685,0.0,0.0,0.0,1.0,0,0.632705398466422
0.0,1.0,0.0,0.0,1.0,1.0,0.7393886079354797,1.0,0.0,0,0.6742918888393042
0.4920066964744272,1.0,0.8941223434415441,1.0,0.0,1.0,0.4503465417592202,1.0,0.0,0,0.7241779727450681
0.6531084054756432,0.0,0.2134916383429445,0.0,0.33801333004856626,0.6217760414828848,0.22748704358731675,0.0,0.0,0,0.32011530438234853
0.0,0.03533576695877605,0.21135803770557804,0.013383394651299452,0.0655811604448574,1.0,0.12039422321151838,0.0,0.7398962790166628,1,0.5111107622690421
0.6525814142610101,0.5639581878649785,0.0,0.0,1.0,1.0,1.0,0.5881274556775764,1.0,1,0.7803720422990966
1.0,0.21106442036569595,0.2732618494050971,0.0,0.0,0.6703106251374431,0.09041175576967664,0.973705670703746,0.0,1,0.5937014048154795
0.0,0.19858793165794375,0.30505142314053657,0.8924729628852963,1.0,0.036357044463557475,1.0,0.29057023683215977,1.0,0,0.6336208980183915
0.0,0.8209059575563257,0.26101404721016186,0.11632897318972535,1.0,0.0,0.0,1.0,1.0,1,0.6896047675296244
0.495208192020265,0.09495697075140841,0.6138938342876237,0.07182787232486598,0.8731741722926339,0.5105323183879421,1.0,0.0,0.0,1,0.6049255529430737
1.0,1.0,0.4779692406508732,0.9570254459683286,0.4975982579925148,1.0,0.0,0.7370174602123152,0.0,1,0.7703993160857716
0.0,0.24775504008794158,0.02364650066589391,0.6907987555507275,0.0,0.5426698301085678,0.17555965413432006,1.0,0.4342244168593059,1,0.5525402445451174
0.7567241525700655,0.0,0.9701946737448646,1.0,1.0,0.0,1.0,1.0,0.34929479008188324,0,0.7507273805066746
1.0,0.0,0.0,0.5002655161540973,0.0,1.0,0.0,0.0,1.0,1,0.6519406097684762
0.0,0.0,1.0,1.0,0.14611964572375524,0.09239003477802932,1.0,1.0,0.7567465295381419,0,0.6784211213811627
0.6316305095509239,0.0,0.973453892957047,1.0,1.0,0.8635590340236559,0.0,0.0,0.9489662060087436,0,0.7066003571821406
0.9043921472155623,0.4607701800658385,0.8002163696015907,0.041170953149693656,0.0,1.0,1.0,1.0,0.0,1,0.7531451122024682
0.5756388452699208,0.2199763000011039,0.0,0.150496585898933,0.04031788888747012,0.0,0.5129850128521464,0.0,1.0,0,0.40831091470696174
0.3483215455468148,0.0,1.0,0.638090473536537,0.0,0.7778206899260334,1.0,0.0,0.9720020455543605,0,0.6386141521880858
0.059188814003865886,0.0,0.8167050882480104,0.24172336134274208,0.9832747617443897,0.662941750146412,0.7954148468104638,0.18336602179801198,0.0,0,0.5292985544982552
0.0,0.1698146805391969,0.02676236786242636,0.18370511868389694,0.6053759886333561,0.14433129687852564,1.0,0.27514905918677157,0.0,1,0.5026250527316276
1.0,0.43472647271887155,0.0,0.7549364830601063,0.0,0.5373587468090996,1.0,1.0,0.1682230766594235,0,0.6384332091793755
0.38696253903844413,1.0,0.07184311494592555,0.0,0.0,1.0,1.0,1.0,0.460571727310662,1,0.7326000106321416
0.0,1.0,0.0,1.0,0.5985712851210787,0.0,0.0,0.6863060798034413,0.9408680468767217,0,0.6094699582571961
0.0,0.1365671601260754,0.8885384952424726,0.6146603986254786,0.670533828111659,0.7294309481026,0.3556546111670381,1.0,0.992924270211336,1,0.7266383270859113
0.8866892757900913,0.6923966794084869,1.0,0.5890984180451151,0.0,1.0,0.0,0.0,0.0,1,0.6791662520767882
0.3251409869269609,0.7698098626855143,0.3677501919860351,0.0,1.0,0.6295843945411342,0.42433436076913955,0.0,1.0,1,0.6640783274096946
0.0,0.8649837983310708,1.0,0.0,1.0,1.0,1.0,0.4351195734711838,1.0,1,0.8329181241030232
0.1263048410826929,1.0,1.0,0.0,0.0,0.042562026097413996,0.0,1.0,1.0,1,0.7083618029613428
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.5477225575051661
0.07976023358783046,1.0,0.28606545893362867,0.0,0.35802837783921726,1.0,0.3501363210288271,0.0,0.0,1,0.577838637017176
0.0,0.9043517304086602,1.0,0.0,0.0,0.6579104124585928,0.24984504241544703,0.901673791049412,0.0,0,0.5591186219220005
0.36024125629092707,0.0,1.0,0.12106252368747739,0.737345214576688,0.08398816896080252,0.7965988871721197,0.8405376221785964,0.0,0,0.551020431263822
0.1567884022200008,1.0,1.0,0.19929608025725642,0.27525239386371814,1.0,0.0,0.19832686189460147,1.0,1,0.7196804120686678
1.0,1.0,0.6632310290872758,0.27308325198403904,0.40357189985624864,0.0,0.0,0.0,0.0,0,0.517428269310049
0.0,1.0,0.0,0.10333828828958114,0.0,0.0,0.2565946367979327,1.0,0.0,0,0.4556884472378122
0.09576780501421966,0.598087081792112,0.5254993146540807,0.4430559634483343,0.44094139205997507,0.0,1.0,1.0,1.0,0,0.635118654864166
0.0,0.9351695892056614,0.921551417275044,0.6391687596362833,0.44583712289267574,0.4235496033433154,1.0,0.6209612354934748,0.9326482398212647,0,0.690356899032703
1.0,0.4270772695847539,0.034058145762035474,0.8948624728405298,0.0,0.25043867850911383,0.6758904521518337,1.0,0.0,1,0.6711096208362972
1.0,0.0,0.5942602816735643,0.0,0.6981820731629026,0.0,0.14168625523399925,1.0,1.0,1,0.697185662831862
0.6287608157988113,0.9964686493274191,0.1997405881246631,0.3269213757705164,0.0,0.8574906986642314,0.0,0.0,0.0,1,0.571870100578107
0.7194160700822073,1.0,1.0,0.0,0.01830463610559996,0.7145260098952111,0.0,0.7857056236344491,0.20924328609561504,0,0.6074173227855085
1.0,1.0,1.0,0.8110108981285472,1.0,0.0,0.656206786284117,0.9850443373962527,1.0,0,0.8401582214014824
0.6182572964447147,0.0,0.3032548511909753,1.0,0.0,0.27702873035134135,0.8362557179385929,1.0,0.0,0,0.5701117550623787
0.9159688960838075,0.0,0.0,1.0,1.0,0.12604235058070612,0.24192374768143854,0.8842782171122583,0.7634738660829103,0,0.6540835651410262
0.0,0.0,0.626976452785551,0.0,0.9777293459091806,0.0,0.162925985280438,1.0,1.0,0,0.5809990553244598
0.0,0.35919409194283736,0.0,0.4947184700211319,0.24026538892451077,0.5763115902595862,0.6826196094529209,0.0,1.0,1,0.568295591893772
1.0,0.6533289160581912,0.893697081245389,0.0,0.33807495611134697,1.0,1.0,1.0,0.0,0,0.7307412552698792
1.0,0.22099723209481814,0.0,0.0,1.0,0.0,1.0,0.0,0.24747638566094377,0,0.5576813012871576
0.4917554128635001,0.9343414731538545,1.0,0.0,1.0,0.7020484481350668,0.0,0.0,0.0,1,0.6787996315603539
0.48738358449938135,0.0,1.0,1.0,0.6543163298862619,0.9478485887042193,0.3344506436226251,1.0,0.0,1,0.7533887972437247
0.7715613880569651,1.0,1.0,0.0,0.8453381127435009,0.0,0.26094249639060774,1.0,1.0,0,0.7333481088009771
0.9239542117043561,0.0,0.39876787920472323,0.10185542657817459,1.0,0.6967026222210864,0.37974867720225847,0.5968993983766002,0.7748696508154651,1,0.6789254159271771
1.0,0.9995500576382768,0.5150310589137049,0.5318405254475047,1.0,0.29876639373737934,0.3420267775667465,0.0,0.0,0,0.6126544971252773
1.0,1.0,0.31404091147869884,0.0,0.0,0.5673079361234518,0.9690147441474515,0.0,0.4670403454172617,1,0.6765778777859685
1.0,1.0,1.0,0.9102334779698749,1.0,0.6854218385347016,1.0,0.2900575654236459,0.0,1,0.8592125157617827
0.08759015409286075,1.0,0.324706568494732,0.4661165544483171,0.4211543710033956,1.0,1.0,0.30807018920089735,0.363844046974233,1,0.6881156711815636
0.0,0.3919587977491905,1.0,0.15821912469925414,1.0,0.024416411146819583,0.4096533458405802,0.0,0.5355851033721745,0,0.5132181230626452
0.0,0.0,0.0,1.0,1.0,1.0,0.7510404703058522,0.0,1.0,1,0.7459263896683932
1.0,0.9258094475486891,0.0,0.2607113689435647,1.0,0.0,0.6638623971092154,1.0,0.4169053900462031,1,0.7442860295351518
0.06284269172765711,0.0,0.0,1.0,0.0,1.0,0.6723369284605338,1.0,1.0,1,0.7386464749306885
0.0,0.7750484526437678,0.18739983802530125,0.6749459306060532,0.0,0.0,0.0,0.0,1.0,0,0.4573150787453962
0.0,0.0,1.0,0.0,0.8015267758671917,1.0,0.0,0.0,0.0,1,0.6035267328322793
0.07247574533276269,0.3909882450841772,0.0,0.3033913814801118,0.0,0.7744859621544756,0.0,0.0,0.6978661277132653,1,0.48342698617224567
